/vagrant/sample-projects/aws_aws-sdk-java,0
/vagrant/sample-projects/ltsopensource_light-task-scheduler,0
/vagrant/sample-projects/cglib_cglib,0
/vagrant/sample-projects/sockeqwe_fragmentargs,0
/vagrant/sample-projects/spotify_docker-maven-plugin,1
/vagrant/sample-projects/tchoulihan_torrenttunes-client,0
/vagrant/sample-projects/SAP_openui5,0
/vagrant/sample-projects/languagetool-org_languagetool,0
/vagrant/sample-projects/apache_ignite,0
/vagrant/sample-projects/spotify_apollo,0
/vagrant/sample-projects/Netflix_exhibitor,0
/vagrant/sample-projects/javamelody_javamelody,0
/vagrant/sample-projects/brianfrankcooper_YCSB,0
/vagrant/sample-projects/zhegexiaohuozi_SeimiCrawler,0
/vagrant/sample-projects/querydsl_querydsl,0
/vagrant/sample-projects/sannies_mp4parser,0
/vagrant/sample-projects/j256_ormlite-android,1
/vagrant/sample-projects/igniterealtime_Openfire,0
/vagrant/sample-projects/vert-x3_vertx-examples,1
/vagrant/sample-projects/citerus_dddsample-core,0
/vagrant/sample-projects/linkedin_pinot,0
/vagrant/sample-projects/pac4j_pac4j,0
/vagrant/sample-projects/rubenlagus_TelegramBots,1
/vagrant/sample-projects/aragozin_jvm-tools,0
/vagrant/sample-projects/osmdroid_osmdroid,1
/vagrant/sample-projects/undertow-io_undertow,0
/vagrant/sample-projects/spring-cloud_spring-cloud-netflix,1
/vagrant/sample-projects/jamesdbloom_mockserver,0
/vagrant/sample-projects/apache_camel,0
/vagrant/sample-projects/kairosdb_kairosdb,0
/vagrant/sample-projects/apache_incubator-systemml,1
/vagrant/sample-projects/ivan-vasilev_neuralnetworks,1
/vagrant/sample-projects/JCTools_JCTools,0
/vagrant/sample-projects/square_keywhiz,1
/vagrant/sample-projects/Mashape_unirest-java,0
/vagrant/sample-projects/h2oai_h2o-2,0
/vagrant/sample-projects/JakeWharton_retrofit1-okhttp3-client,0
/vagrant/sample-projects/dubboclub_dubbokeeper,0
/vagrant/sample-projects/GovernmentCommunicationsHeadquarters_Gaffer,1
/vagrant/sample-projects/mp911de_lettuce,0
/vagrant/sample-projects/SalesforceEng_Argus,0
/vagrant/sample-projects/wildfly_wildfly,0
/vagrant/sample-projects/notnoop_java-apns,0
/vagrant/sample-projects/skavanagh_KeyBox,1
/vagrant/sample-projects/yusuke_twitter4j,1
/vagrant/sample-projects/SeldonIO_seldon-server,1
/vagrant/sample-projects/amaembo_streamex,1
/vagrant/sample-projects/TakahikoKawasaki_nv-websocket-client,1
/vagrant/sample-projects/goldmansachs_gs-collections,0
/vagrant/sample-projects/thymeleaf_thymeleaf,1
/vagrant/sample-projects/junicorn_java-china,0
/vagrant/sample-projects/BroadleafCommerce_BroadleafCommerce,0
/vagrant/sample-projects/graphhopper_graphhopper,0
/vagrant/sample-projects/google_google-java-format,0
/vagrant/sample-projects/docker-java_docker-java,0
/vagrant/sample-projects/Nukkit_Nukkit,1
/vagrant/sample-projects/xpqiu_fnlp,0
/vagrant/sample-projects/mybatis_mybatis-spring-boot,1
/vagrant/sample-projects/scouter-project_scouter,0
/vagrant/sample-projects/JeffLi1993_java-core-learning-example,1
/vagrant/sample-projects/datumbox_datumbox-framework,1
/vagrant/sample-projects/qiujiayu_AutoLoadCache,0
/vagrant/sample-projects/Netflix_curator,0
/vagrant/sample-projects/jooby-project_jooby,0
/vagrant/sample-projects/deeplearning4j_nd4j,1
/vagrant/sample-projects/sarxos_webcam-capture,0
/vagrant/sample-projects/nutzam_nutz,0
/vagrant/sample-projects/sqshq_PiggyMetrics,0
/vagrant/sample-projects/searchbox-io_Jest,0
/vagrant/sample-projects/andytill_erlyberly,1
/vagrant/sample-projects/blynkkk_blynk-server,1
/vagrant/sample-projects/devnied_EMV-NFC-Paycard-Enrollment,0
/vagrant/sample-projects/edvin_tornadofx,1
/vagrant/sample-projects/toolbox4minecraft_amidst,1
/vagrant/sample-projects/pinterest_secor,0
/vagrant/sample-projects/google_jimfs,0
/vagrant/sample-projects/Pi4J_pi4j,0
/vagrant/sample-projects/apache_shiro,0
/vagrant/sample-projects/armzilla_amazon-echo-ha-bridge,0
/vagrant/sample-projects/cucumber_cucumber-jvm,0
/vagrant/sample-projects/killme2008_Metamorphosis,1
/vagrant/sample-projects/apache_curator,1
/vagrant/sample-projects/glyptodon_guacamole-client,1
/vagrant/sample-projects/kbastani_spring-cloud-event-sourcing-example,1
/vagrant/sample-projects/droolsjbpm_drools,1
/vagrant/sample-projects/asciidocfx_AsciidocFX,1
/vagrant/sample-projects/HotswapProjects_HotswapAgent,0
/vagrant/sample-projects/atomix_atomix,1
/vagrant/sample-projects/mabe02_lanterna,0
/vagrant/sample-projects/google_truth,0
/vagrant/sample-projects/guoguibing_librec,1
/vagrant/sample-projects/relayrides_pushy,0
/vagrant/sample-projects/greenrobot_essentials,0
/vagrant/sample-projects/google_google-http-java-client,0
/vagrant/sample-projects/confluentinc_kafka-rest,1
/vagrant/sample-projects/abel533_Mapper,1
/vagrant/sample-projects/tomighty_tomighty,0
/vagrant/sample-projects/stuxuhai_jpinyin,1
/vagrant/sample-projects/datastax_java-driver,0
/vagrant/sample-projects/facebook_nifty,0
/vagrant/sample-projects/sryza_spark-timeseries,1
/vagrant/sample-projects/protostuff_protostuff,0
/vagrant/sample-projects/royclarkson_spring-rest-service-oauth,0
/vagrant/sample-projects/alibaba_TProfiler,0
/vagrant/sample-projects/eclipse_paho.mqtt.java,1
/vagrant/sample-projects/shopizer-ecommerce_shopizer,0
/vagrant/sample-projects/jenkinsci_gitlab-plugin,0
/vagrant/sample-projects/apache_maven,1
/vagrant/sample-projects/liquibase_liquibase,1
/vagrant/sample-projects/apache_drill,0
/vagrant/sample-projects/Bukkit_Bukkit,0
/vagrant/sample-projects/google_google-api-java-client,1
/vagrant/sample-projects/adamfisk_LittleProxy,0
/vagrant/sample-projects/bmwcarit_barefoot,0
/vagrant/sample-projects/aaberg_sql2o,1
/vagrant/sample-projects/takari_maven-wrapper,0
/vagrant/sample-projects/allure-framework_allure-core,0
/vagrant/sample-projects/killbill_killbill,1
/vagrant/sample-projects/fusesource_mqtt-client,1
/vagrant/sample-projects/jayway_awaitility,0
/vagrant/sample-projects/davidmoten_rxjava-extras,0
/vagrant/sample-projects/addthis_stream-lib,0
/vagrant/sample-projects/jmxtrans_jmxtrans,1
/vagrant/sample-projects/zeroturnaround_zt-zip,0
/vagrant/sample-projects/joshlong_bootiful-microservices,0
/vagrant/sample-projects/liyiorg_weixin-popular,0
/vagrant/sample-projects/decebals_pf4j,0
/vagrant/sample-projects/zeromq_jeromq,0
/vagrant/sample-projects/RestExpress_RestExpress,1
/vagrant/sample-projects/consulo_consulo,0
/vagrant/sample-projects/stanford-futuredata_macrobase,0
/vagrant/sample-projects/patrickfav_density-converter,1
